name,subway,distance,service_rating,price,overall_rating,facility_rating,hygiene_rating,location_lat,location_lng
7天连锁酒店(北京路步行街店),公园前,621,4.5,199,3.9,4.3,4.5,23.126057,113.27059
广州诺盟酒店公寓北京路锦源店,公园前,908,4.4,231,3.9,4.2,4.3,23.124844,113.27557
京福商务酒店,公园前,982,4.1,137,3.9,4,4.1,23.125315,113.27734
广州骏田阳光国际酒店公馆,公园前,908,3.8,192,3.9,3.6,3.7,23.124989,113.27579
广州富豪酒店,公园前,827,4.2,236,3.8,4,4.2,23.133814,113.27838
广永丽都酒店,公园前,744,3.9,310,3.8,3.7,3.9,23.127178,113.27606
广东省教育厅招待所,公园前,375,3.5,111,3.8,3,3.3,23.134146,113.27312
百灵酒店,公园前,676,3.3,134,3.8,2.9,3.1,23.136683,113.26694
天顺商务酒店(北京路分店),公园前,743,3.2,153,3.8,3.1,3.1,23.126505,113.27529
广州优乐家酒店公寓北京路地铁站店,公园前,908,4,148,3.8,3.7,3.8,23.124826,113.27554
曲仁宾馆,公园前,941,3.1,98,3.8,3.1,3.4,23.124002,113.26668
银翔旅店,公园前,371,4,117,3.7,3.6,3.6,23.133562,113.27362
越祥宾馆,公园前,468,4.2,189,3.7,4,4.2,23.135597,113.27222
旺达住宿,京溪南方医院,78,0,23,3.2,0,0,23.191668,113.332924
文太酒店,京溪南方医院,836,2.8,93,3.2,2.8,2.8,23.185404,113.32722
永盛宾馆,京溪南方医院,660,3.1,101,3.2,2.9,3.2,23.19639,113.33539
军宏宾馆,京溪南方医院,667,4,115,3.1,3.7,3.9,23.185648,113.32971
腾达公寓,京溪南方医院,97,0,23,3.1,3,3,23.191818,113.33302
广州平和公寓二店,京溪南方医院,169,3,34,3,1.5,1.5,23.192314,113.33352
意达酒店,京溪南方医院,819,3.8,137,3,4,3.6,23.18604,113.326744
大众住宿(广州京溪店),京溪南方医院,255,3.2,0,3,2.8,2.8,23.191042,113.33018
京泉酒店,京溪南方医院,417,2,137,2.9,2,2,23.187944,113.33504
广州乐乐宾馆,京溪南方医院,877,4.5,80,2.8,2,2,23.185219,113.326836
祥和公寓,京溪南方医院,84,3,50,2.7,2,1,23.191734,113.33245
德胜大溪公寓,京溪南方医院,522,3,108,2.7,3,3,23.187256,113.335754
京溪酒店,京溪南方医院,234,2.1,50,2.1,2.1,2.1,23.192816,113.33384
广州平和住宿,京溪南方医院,132,3,58,2,2,1,23.192013,113.33337
情缘住宿(广州京溪店),京溪南方医院,557,2,70,2,2,2,23.186573,113.335236
竹园公寓,京溪南方医院,953,0,68,1.4,0,0,23.184633,113.33892
广东侨胞宾馆,文化公园,404,3.8,187,3.8,3.5,4,23.112667,113.25327
丹妮斯酒店(上下九店),文化公园,981,3.9,168,3.8,3.6,3.9,23.123762,113.25816
八方宾馆,文化公园,765,3.6,162,3.8,3.4,3.6,23.119284,113.25021
广州民间金融大厦国际公寓（原富丽华酒店）,文化公园,953,0,134,3.8,4.2,4.2,23.117207,113.26523
广州十三行家庭阳光旅馆,文化公园,380,4,40,3.7,3.7,3.7,23.118486,113.25551
新华大酒店(人民南路),文化公园,517,3.7,238,3.6,3.4,3.7,23.114765,113.26122
朗朗宾馆,文化公园,520,3.8,148,3.6,3.6,3.8,23.118587,113.25276
美华宾馆,文化公园,732,3,158,3.6,2.9,3,23.116161,113.26325
汶昌宾馆,文化公园,825,3,134,3.5,2.6,2.6,23.120974,113.25121
锦泰连锁酒店沿江分店,文化公园,601,2,193,3.4,1.9,2.2,23.115126,113.26206
华鑫大酒店,文化公园,815,3.3,199,3.4,3,3.3,23.12215,113.25389
和美宾馆,文化公园,616,0,110,3.4,0,0,23.110058,113.25862
广州兴旺宾馆光复中路店,文化公园,922,3,80,3.3,2.9,3,23.12331,113.257645
华琳酒店,文化公园,710,2.3,168,3.3,3.6,3.3,23.12089,113.25318
十浦宾馆,文化公园,416,0,136,3.2,0,0,23.118155,113.25378
悦欣酒店,文化公园,696,3,118,3.2,2.8,3.1,23.121355,113.25688
广州雅适酒店公寓(集富大厦店),文化公园,348,3,138,3.1,3,1,23.11782,113.25444
新北京大酒店,文化公园,564,2.8,161,3.1,2.8,2.7,23.115337,113.261696
广州尚九宾馆,文化公园,844,2,115,3.1,3,4,23.122305,113.25888
新源酒店,文化公园,562,3.2,131,2.7,3.2,3.4,23.120174,113.255905
广州美领宾馆,五羊邨,320,3.9,258,3.9,3.7,3.9,23.123451,113.32266
如家快捷酒店(五羊新城五羊邨地铁店),五羊邨,766,4.2,119,3.9,4,4.2,23.12533,113.31332
飞宇宾馆(五羊新城店),五羊邨,577,3.9,128,3.9,3.7,3.9,23.12263,113.31629
如家快捷酒店(专享),五羊邨,672,0,175,3.9,0,0,23.131811,113.321014
7天连锁酒店(五羊新城华润万家店),五羊邨,683,4.5,187,3.9,4.3,4.4,23.124083,113.31437
广州怡蕊酒店式公寓,五羊邨,242,4.1,175,3.9,3.8,4.1,23.125357,113.32312
广州嘉苑酒店式公寓,五羊邨,706,4.6,231,3.9,4.4,4.4,23.13169,113.3233
广州达美酒店公寓（华利路店）,五羊邨,509,3.7,276,3.9,3.4,3.6,23.123863,113.32533
博海酒店,五羊邨,276,3.8,149,3.8,3.9,4,23.128025,113.31965
广州龙城富力盈丰大厦国际公寓酒店,五羊邨,688,3.7,308,3.8,3.6,3.6,23.131655,113.32288
铂晶威尔斯酒店,五羊邨,684,4,238,3.8,3.8,3.8,23.131598,113.322945
广州凯顺美公寓,五羊邨,511,3.8,163,3.8,3.7,3.6,23.123928,113.325386
私享家酒店式公寓(华利路店),五羊邨,443,3.6,321,3.8,3.5,3.7,23.12396,113.32466
广州致家连锁公寓,五羊邨,717,3.8,226,3.8,3.8,3.7,23.13186,113.323105
广州萧嘉公寓,五羊邨,292,3.8,244,3.8,3.6,3.7,23.124594,113.32336
星汇国际公寓,五羊邨,466,3.8,276,3.7,3.8,3.9,23.129429,113.32303
品晶酒店公寓,五羊邨,246,3.7,168,3.7,3.4,3.6,23.125002,113.32306
星亚酒店(珠江新城店),五羊邨,935,4,129,3.7,3.6,3.8,23.126198,113.31166
广州致家富力威尔斯公寓,五羊邨,713,2,198,3.7,4,2,23.131783,113.323235
7天连锁酒店(广州南方报社店),五羊邨,989,4.5,168,3.7,4.3,4.5,23.134663,113.32119
IU酒店,林和西,248,4.5,279,4.2,4.4,4.5,23.147324,113.32793
7天连锁酒店(广州火车东站店),林和西,550,4.2,242,4.2,4,4.2,23.151691,113.328224
广州三更青年旅舍,林和西,610,4.5,38,4.2,4.5,4.7,23.152142,113.332825
广州东站时尚青年旅社(原时尚太空舱公寓),林和西,606,4.4,77,4.1,4.2,4.3,23.152046,113.33295
广州河源宾馆,林和西,682,4.3,130,4.1,4.2,4.3,23.151276,113.32541
广州佰客青年旅舍,林和西,889,3.8,35,4.1,4,4.6,23.145426,113.338844
新疆大厦,林和西,578,4,466,4,3.5,3.8,23.14638,113.32475
冰花酒店,林和西,839,4.1,198,4,4.1,4.3,23.146326,113.32218
iU酒店(天河旗舰店),林和西,832,4.5,274,4,4.5,4.5,23.141151,113.32547
广州大荣酒店,林和西,682,4.1,242,4,4,4.2,23.151354,113.325485
广州方洁酒店天河城店,林和西,900,4.2,229,4,4,4.2,23.140858,113.32479
广州一家公寓,林和西,483,4.1,0,4,3.6,3.8,23.150993,113.33254
广州乐君来商务宾馆,林和西,248,3.9,187,3.9,3.7,3.9,23.147146,113.32791
汉庭酒店(天河店),林和西,932,4.1,248,3.9,3.7,4,23.139952,113.325645
广州侨鸿酒店,林和西,727,3.7,166,3.9,3.7,3.7,23.149498,113.33698
壹佰伴连锁商务酒店,林和西,909,3,133,3.9,3,3.2,23.140676,113.324905
广州市九号行馆酒店,林和西,966,2,471,3.9,3.6,3.4,23.155779,113.32928
广州逸尚酒店服务公寓(保利中汇分店),林和西,853,4,378,3.9,4,4,23.154799,113.32975
广州天河雅乐轩酒店,林和西,495,4.4,477,3.8,4.5,4.7,23.147873,113.33512
新天河宾馆,林和西,974,4,264,3.8,3.7,4,23.139277,113.32614
逸米酒店(广州黄花岗地铁站店),区庄,418,3.9,148,3.8,3.6,3.7,23.143934,113.30385
淘金宾馆,区庄,836,3.9,98,3.8,3.4,3.6,23.147078,113.3001
百顺宾馆,区庄,437,4,129,3.8,3.9,5,23.143414,113.30094
嘉福国际大酒店,区庄,276,4,226,3.7,3.3,3.6,23.140654,113.30075
广州艺星宾馆艺星轩-商务之都,区庄,361,3.8,364,3.6,3.6,3.8,23.13696,113.303085
万达酒店,区庄,922,3.5,138,3.6,3.4,3.6,23.141037,113.31238
广州鼎汇酒店公寓,区庄,374,5,209,3.6,4,5,23.136837,113.30306
华泰宾馆,区庄,712,3.6,360,3.5,3.3,3.7,23.139597,113.29647
广州市华燕宾馆,区庄,319,3.4,244,3.5,3.3,3.8,23.14304,113.302956
广州新裕酒店,区庄,371,3.4,178,3.5,3.1,3.4,23.136885,113.30388
旺族宾馆(先烈中路),区庄,377,3.3,73,3.5,3.3,3.6,23.143337,113.302025
思源酒店,区庄,589,4.4,143,3.5,4.4,4.5,23.140623,113.29766
金海酒店,区庄,257,3.7,156,3.4,3.5,3.7,23.141308,113.3012
佳俊宾馆,区庄,167,1,168,3.3,1,1,23.14035,113.30177
九天宾馆(环市东路店),区庄,930,3.3,118,3.3,3,3.5,23.141466,113.31239
中山大学北苑宾馆,区庄,670,2.9,246,3.1,2.6,3,23.136341,113.29836
嘉美宾馆,区庄,798,3.5,116,3,3.4,3.6,23.141302,113.29569
嘉悦宾馆,区庄,705,4.5,118,2.9,4.5,4.5,23.133867,113.30284
广泰宾馆,区庄,796,3.1,155,2.7,3.1,3.5,23.13851,113.29583
广州执信路住宿,区庄,812,1,243,2.4,1,1,23.134045,113.2991
星亚酒店(珠江新城店),杨箕,841,4,129,3.7,3.6,3.8,23.126198,113.31166
星汇国际公寓,杨箕,953,3.8,276,3.7,3.8,3.9,23.129429,113.32303
7天连锁酒店(广州南方报社店),杨箕,683,4.5,168,3.7,4.3,4.5,23.134663,113.32119
广州致家富力威尔斯公寓,杨箕,889,2,198,3.7,4,2,23.131783,113.323235
广州友家·威尔斯国际公寓,杨箕,913,3.6,0,3.7,3.6,3.7,23.131556,113.323425
岭南春酒店,杨箕,116,3.6,149,3.6,3.5,3.6,23.132555,113.31381
万达酒店,杨箕,898,3.5,138,3.6,3.4,3.6,23.141037,113.31238
广州友家连锁酒店公寓(史丹尼分店),杨箕,854,3.7,236,3.6,3.7,3.7,23.131647,113.32286
私享家连锁酒店(史丹尼国际公寓店),杨箕,930,3.5,278,3.6,3.3,3.5,23.132303,113.32372
Xbed互联网酒店(广州富力盈力店),杨箕,869,1,377,3.6,1,1,23.131433,113.32295
广州叶高酒店式公寓,杨箕,864,3.5,855,3.6,3.6,3.5,23.131598,113.322945
广州梅高酒店,杨箕,936,3.4,0,3.6,3.4,3.8,23.132391,113.3238
广州富力盈丰唯特酒店公寓,杨箕,884,0,282,3.6,3.6,3.5,23.131819,113.3232
广州凯捷商务酒店,杨箕,412,3.1,128,3.5,2.8,3.2,23.129526,113.31471
广州唯特威尔斯国际公寓,杨箕,950,3.4,0,3.5,3.3,3.3,23.132673,113.32396
杨城宾馆,杨箕,312,3.4,125,3.4,3.1,3.5,23.134642,113.31733
星旅酒店,杨箕,967,1.3,158,3.4,1.2,1.3,23.12627,113.32034
御龙宾馆(东泰路),杨箕,441,3.1,98,3.3,2.7,2.9,23.129389,113.31574
九天宾馆(环市东路店),杨箕,944,3.3,118,3.3,3,3.5,23.141466,113.31239
广州惠骏之家住宿五羊邨地铁站店,杨箕,877,3.6,183,3.3,3.5,3.6,23.12776,113.320854
凯旋龙连锁酒店(广州海南店),西门口,770,4.2,134,3.8,3.9,4.1,23.124672,113.26022
饶州商务宾馆,西门口,695,3.8,108,3.8,3.5,3.8,23.126427,113.25815
曲仁宾馆,西门口,922,3.1,98,3.8,3.1,3.4,23.124002,113.26668
粤桂宾馆,西门口,549,3.8,119,3.7,3.4,3.7,23.135336,113.2593
丰宁宾馆,西门口,570,3.6,117,3.7,3.5,3.7,23.126692,113.259964
广州富华商寓酒店,西门口,940,3.7,138,3.7,3.5,3.7,23.12455,113.26794
旺兴快捷宾馆,西门口,177,3.4,143,3.6,3.2,3.3,23.130047,113.263466
广州椰城宾馆,西门口,370,3.5,111,3.6,3.2,3.5,23.129591,113.25929
新旺宾馆,西门口,309,4.9,118,3.6,4.9,4.3,23.13121,113.26543
金川宾馆,西门口,542,4.6,150,3.6,4.2,4.2,23.135307,113.25937
龙祥宾馆(人民中路),西门口,596,3.1,98,3.6,2.7,2.8,23.126669,113.25946
广州热科宾馆,西门口,962,4.1,95,3.6,3.3,3.6,23.128742,113.25341
龙江宾馆,西门口,761,3.8,105,3.5,3.5,3.7,23.125145,113.25915
广州中成宾馆,西门口,533,5,117,3.5,3,3.5,23.126589,113.26337
连山招待所,西门口,713,4.5,40,3.5,3,3,23.125566,113.25927
广州锦惠宾馆光塔路店,西门口,376,3.4,99,3.4,3.1,3.5,23.128727,113.26479
博萝宾馆,西门口,454,3.1,98,3.3,3,3,23.128654,113.26578
泉涌宾馆(人民北路),西门口,447,3.8,83,3.3,3.8,3.8,23.135246,113.26151
万达酒店广州惠福西店,西门口,763,3.7,101,3.3,3.4,3.7,23.126305,113.26752
金湘酒店,西门口,245,4.4,135,3.2,4.2,4.1,23.13286,113.260704
广州万花酒店,市桥,788,4,84,3.4,3.4,3.4,22.949974,113.37319
嘉成宾馆,市桥,847,3,135,3.3,3,4,22.957424,113.36035
广州吉祥公寓 市桥店,市桥,360,4,38,3.2,3,4,22.953487,113.37113
金海岸酒店,市桥,452,2.9,102,3.1,2.7,2.7,22.9526,113.37147
广州佳源公寓,市桥,270,4.3,50,3.1,4.1,4.1,22.95375,113.37021
金兴宾馆,市桥,709,2.7,45,2.7,2.3,2.3,22.955515,113.37529
广州白沙情缘住宿,市桥,182,3,66,2.5,1,3,22.956245,113.36994
鸿福公寓,市桥,257,1.7,87,2.4,1.7,1.7,22.953945,113.37023
广州现代公寓番禺店,市桥,240,0,43,2.4,0,0,22.954168,113.37022
捷进旅店,市桥,741,0,76,2.4,0,0,22.954687,113.36117
广州安馨公寓,市桥,304,1,64,2.2,3,2,22.957535,113.36637
广州鸿运公寓市桥店,市桥,190,0,73,2.2,0,0,22.954586,113.36994
广州港城旅店,市桥,719,0,99,2.1,0,0,22.950775,113.37317
金惠旅馆,市桥,585,0,78,1.6,0,0,22.95324,113.37353
广州番禺平安公寓,市桥,267,1,45,1,1,1,22.956177,113.37086
广州王姐住宿市桥店,市桥,401,0,49,-1,0,0,22.956158,113.37221
广州75号住宿市桥店,市桥,447,0,300,-1,0,0,22.952562,113.37136
广州市桥柒天公寓,市桥,320,0,87,-1,0,0,22.954576,113.37132
广州鑫鑫住宿市桥店,市桥,274,0,49,-1,0,0,22.954224,113.37066
广州善贤租房市桥店,市桥,315,0,96,-1,0,0,22.954004,113.37098
东园宾馆(东华西路),烈士陵园,597,3.5,158,3.4,3.5,3.5,23.127657,113.29111
中山大学北苑宾馆,烈士陵园,736,2.9,246,3.1,2.6,3,23.136341,113.29836
诺盟酒店公寓(广州市先烈南路时代国际YOU公寓),烈士陵园,582,4.1,198,3,3.9,4,23.138025,113.29354
嘉美宾馆,烈士陵园,996,3.5,116,3,3.4,3.6,23.141302,113.29569
紫言酒店,烈士陵园,982,2.3,113,3,1.8,2,23.124722,113.28864
浩天宾馆,烈士陵园,108,3.4,300,2.7,3,3.5,23.132277,113.29297
广泰宾馆,烈士陵园,723,3.1,155,2.7,3.1,3.5,23.13851,113.29583
广州平安家庭旅馆,烈士陵园,466,0,127,2.7,0,0,23.128805,113.293
华隆宾馆,烈士陵园,844,1,108,2.5,1,1.8,23.13972,113.28848
广州执信路住宿,烈士陵园,718,1,243,2.4,1,1,23.134045,113.2991
广州执信南路41号二房一厅家庭公寓,烈士陵园,725,0,0,2.3,0,0,23.132751,113.29928
盛源宾馆,烈士陵园,591,0,0,2.1,0,0,23.131027,113.297585
广州中山三路19号二楼两房一厅家庭公寓,烈士陵园,131,0,242,2,0,0,23.133394,113.291
广州东川路87号三楼单间家庭公寓,烈士陵园,218,0,157,1.3,0,0,23.13104,113.29277
广州中山三路9号家庭公寓,烈士陵园,135,0,68,-1,0,0,23.133446,113.290985
伊思德公寓广州好世界,烈士陵园,900,0,159,-1,0,0,23.140911,113.29064
健晖君悦酒店,金融高新区,193,4.2,306,4.3,4.2,4.4,41.821693,123.44412
凯莱大酒店,金融高新区,246,4.3,276,4.3,4,4.3,41.82101,123.44125
富通旅社,金融高新区,160,4.4,25,4.3,4.1,4.2,41.822712,123.440674
锦江之星酒店(北站店),金融高新区,973,4.4,119,4.3,3.8,4.4,41.830673,123.448235
星程龙江宾馆,金融高新区,759,4,126,4.3,3.9,4.2,41.82983,123.44278
汉庭酒店(惠工广场店),金融高新区,788,4,149,4.3,3.9,4.6,41.81969,123.45099
沈阳星梦宾馆奉天店,金融高新区,847,4.5,64,4.3,4.1,4.1,41.816353,123.447586
惠工旅社,金融高新区,674,0,43,4.3,4,3.9,41.81944,123.44917
温馨嘉寓主题宾馆,金融高新区,798,3,99,4.3,3,3,41.82415,123.43307
7天连锁酒店(沈阳北站店),金融高新区,939,4.5,145,4.3,4.2,4.5,41.82283,123.45391
国大酒店,金融高新区,471,4,93,4.2,3.7,4,41.827217,123.44323
如家快捷酒店(沈阳北站惠工广场店),金融高新区,563,4.5,127,4.2,4.4,4.6,41.820232,123.448265
沈阳百银大厦,金融高新区,715,4.3,193,4.2,4,4.3,41.817673,123.44741
恒基宾馆,金融高新区,668,4.3,110,4.2,4.2,4.4,41.821926,123.450516
金色阳光旅馆,金融高新区,826,4.5,40,4.2,4.5,4.5,41.82131,123.45229
新康民招待所,金融高新区,813,4,69,4.2,4,5,41.819416,123.45113
新家缘旅馆,金融高新区,864,0,56,4.2,0,0,41.821167,123.45272
福满德旅社,金融高新区,792,5,39,4.2,4,4,41.816654,123.44693
瑞心龙源酒店(沈阳龙源店),金融高新区,441,4,99,4.1,3.6,3.9,41.825268,123.44696
星城大酒店,金融高新区,758,4.2,104,4.1,4,4.3,41.82537,123.451164
广州西尔曼酒店公寓,万胜围,277,5,145,3.2,5,5,23.106356,113.39042
广州优宜居公寓万胜围地铁站店,万胜围,184,0,146,-1,0,0,23.105047,113.38983
广州环球L公寓琶洲店,万胜围,112,0,598,-1,0,0,23.10478,113.39055
新新按摩院(一德路店),万胜围,212,0,50,5,-1,-1,23.118473,113.261734
广州幸福家园住宿,越秀公园,973,0,57,-1,0,0,23.151777,113.26025
思源酒店,淘金,516,4.4,143,3.5,4.4,4.4,23.140623,113.29766
广州文哥家庭旅馆,西村,883,0,83,-1,0,0,23.151676,113.25613
Xbed互联网酒店(广州富力盈力店),体育西路,800,0,377,3.6,0,0,23.131433,113.32295
广州育蕾酒店管理公寓,体育中心南,746,3.1,35,3.5,2.9,2.9,23.134216,113.32619
九九宾馆,文化公园,743,4.5,98,2.7,3.1,4.5,23.119255,113.250465
广州友家·威尔斯国际公寓,五羊邨,697,3.7,0,3.9,3.7,3.8,23.131556,113.323425
广州越秀区天越公寓(日租公寓),杨箕,784,4.5,63,3,2.6,2.6,23.136566,113.32145
志业,市桥,181,0,0,-1,0,0,22.956722,113.3672
凯兴旅社,金融高新区,879,0,40,4.2,0,0,41.818634,123.45142
广州太古仓电影库,沙涌,890,0,80,1,-1,-1,23.095448,113.25919
金光海岸国际水会,芳村,544,0,113,3.1,-1,-1,23.103798,113.23687
盛会,芳村,754,0,100,2.4,-1,-1,23.097672,113.24066
西部牛仔KTV,芳村,681,0,100,4,-1,-1,23.098272,113.24331
芳草堂,芳村,649,0,99,4.2,-1,-1,23.09998,113.2379
健行轩推拿,越秀公园,56,0,68,5,-1,-1,23.145893,113.2676
棕南海SPA水疗,越秀公园,345,0,233,3.5,-1,-1,23.146324,113.264366
成功路卡拉ok歌舞厅,越秀公园,124,0,60,4,-1,-1,23.1474,113.26722
碧澄健康中心(越秀店),越秀公园,989,0,68,4.5,-1,-1,23.138954,113.26242
金之辉娱乐城,越秀公园,543,0,78,3.7,-1,-1,23.141682,113.2663
仙足足道,越秀公园,652,0,88,4.4,-1,-1,23.142115,113.26337
颐尊水疗(瑞士恒安店),祖庙,509,0,180,4.3,-1,-1,23.032352,113.1138
奥斯兰帝保健休闲中心,祖庙,373,0,158,3.1,-1,-1,23.029516,113.11797
步步高沐足阁卫国分店,祖庙,617,0,88,4.3,-1,-1,23.029633,113.12371
金城大酒店-步云阁沐足中心,祖庙,437,0,183,4.3,-1,-1,23.031805,113.11461
千足堂沐足休闲中心,祖庙,949,0,114,4.2,-1,-1,23.0413,113.1196
红灯笼沐足,祖庙,638,0,98,3.9,-1,-1,23.030767,113.112915
海怡阁,祖庙,445,0,110,4.2,-1,-1,23.03319,113.11442
新海悦足道养生,祖庙,718,0,118,4.1,-1,-1,23.039194,113.11779
豪城沐足,祖庙,957,0,76,3.9,-1,-1,23.040457,113.123024
飞来阁沐足中心,祖庙,693,0,50,3.7,-1,-1,23.038982,113.11789
金盆池足浴,祖庙,716,0,158,3.5,-1,-1,23.032745,113.125755
玉玄宫,祖庙,434,0,200,5,-1,-1,23.029606,113.1212
海迪沐足,祖庙,941,0,79,3.5,-1,-1,23.024591,113.12102
康扬健康推拿,祖庙,781,0,60,4.8,-1,-1,23.02989,113.1118
珠江休闲,祖庙,917,0,118,3,-1,-1,23.041042,113.11852
朝歌KTV,动物园,48,0,69,3.8,-1,-1,23.140308,113.31349
枕边游戏(环市东店),动物园,138,0,200,3.5,-1,-1,23.140446,113.312454
东浚水汇,动物园,342,0,326,2.9,-1,-1,23.137571,113.31346
健一推拿(水荫直街),动物园,503,0,59,4.2,-1,-1,23.144842,113.31563
金怡足道(水荫路店),动物园,960,0,100,3.6,-1,-1,23.147524,113.319466
足满堂(广联店),动物园,814,0,116,4,-1,-1,23.13737,113.30666
圣丰索菲特大酒店-水疗中心,动物园,915,0,1500,5,-1,-1,23.144041,113.32195
健康人休闲中心(中山一分店),动物园,778,0,74,3.4,-1,-1,23.134808,113.318016
逸康推拿理疗,动物园,787,0,68,5,-1,-1,23.133585,113.313065
龙腾休闲会所,动物园,865,0,352,-1,-1,-1,23.14671,113.319084
广州塞纳河之夜,动物园,935,0,1300,3.5,-1,-1,23.143694,113.32232
金燊汗蒸养生馆(水荫路店),动物园,703,0,88,4.4,-1,-1,23.145536,113.318146
花城广场,猎德,901,0,140,4.7,-1,-1,23.120588,113.331055
润元堂,猎德,195,0,132,4,-1,-1,23.12588,113.33979
广州金逸国际影城(维家思店),猎德,884,0,55,4.3,-1,-1,23.130981,113.334114
御都桑拿,猎德,951,0,269,4.2,-1,-1,23.131964,113.3431
芭黎晚香私人形象定制,猎德,433,0,348,-1,-1,-1,23.12538,113.33479
康逸居保健(海安店),猎德,933,0,153,4.7,-1,-1,23.130592,113.34496
广州碧桂园康乐部,南浦,452,0,60,5,-1,-1,23.037111,113.29689
富蓉堂休闲会所,南浦,311,0,118,2.2,-1,-1,23.037624,113.29841
富蓉堂沐足,南浦,242,0,168,2.3,-1,-1,23.03819,113.29868
财神棋艺休闲中心,员村,386,0,130,3.5,-1,-1,23.118078,113.37053
翔峰沐足,员村,664,0,100,3.4,-1,-1,23.12544,113.36549
手功王(员村店),员村,647,0,216,4.4,-1,-1,23.127274,113.36925
克莱顿酒店-沐足,员村,897,0,98,4.3,-1,-1,23.121225,113.37919
陶醉馆,员村,872,0,94,-1,-1,-1,23.124565,113.36254
汇茵中医会馆,员村,816,0,68,2,-1,-1,23.125252,113.363525
金御湾休闲沐足城,澜石,619,0,111,2.8,-1,-1,22.989906,113.11981
禾居水疗中心,番禺广场,261,0,300,4.5,-1,-1,22.941137,113.389404
新悦沐足,番禺广场,610,0,108,3.8,-1,-1,22.946783,113.38925
飞扬88量版KTV,番禺广场,829,0,80,4.5,-1,-1,22.946995,113.38599
扶元堂(东瀚园店),番禺广场,956,0,96,4,-1,-1,22.941599,113.40118
