name,subway,distance,service_rating,price,environment_rating,overall_rating,location_lat,location_lng
维拉酒吧,江南西,722,0,65,0,4.8,23.098858,113.27549
小幸福HAPPY-KITCHEN(昌岗店),江南西,590,3,48,3.2,4.7,23.098846,113.28296
板崎寿司,江南西,327,3.1,40,3,4.6,23.102228,113.27749
和木大捞料理,江南西,525,3.2,57,3.2,4.6,23.10194,113.27552
樱寿司料理,江南西,388,0,49,0,4.6,23.101593,113.277214
玖井日式料理店,江南西,744,4.2,42,4.15,4.6,23.098747,113.2753
江湖边·小生活,江南西,440,2.7,50,2.8,4.6,23.100609,113.2775
猫之时间,江南西,594,4.25,46,4.25,4.6,23.100094,113.27593
Masa玛莎,江南西,463,2.8,50,2.8,4.6,23.099733,113.27858
时光里咖啡小聚The Moments,江南西,209,3.4,53,3.2,4.6,23.102598,113.28209
LA CAFFERIA,江南西,895,3.95,41,3.9,4.6,23.095947,113.28313
178Cooking,江南西,782,4.2,148,4,4.6,23.096651,113.28166
新兴饭店(前进路),江南西,521,2.6,73,2.4,4.5,23.106936,113.2839
禾绿回转寿司(保利水城店),千灯湖,937,4,60,4.15,4.9,23.066673,113.15487
百福栈,千灯湖,967,0,98,0,4.8,23.069893,113.16376
楚炫堂湖北菜馆(桂城店),千灯湖,855,0,50,0,4.5,23.05542,113.16731
月色西餐厅,千灯湖,769,3.4,150,4,4.4,23.062778,113.15462
Ole’Ole’ 巴西餐厅,千灯湖,788,3.3,172,3.4,4.4,23.0633,113.15457
益晟酒楼,千灯湖,777,3.6,90,3.65,4.2,23.062529,113.169464
W堤岸酒廊,千灯湖,961,3.4,100,3.4,4.1,23.064869,113.15339
洲际酒店大堂酒廊,千灯湖,766,3,95,3,4.1,23.062765,113.15464
香江一本(保利店),千灯湖,993,2.9,68,2.9,4.1,23.067608,113.155045
人山人海中点(保利水城店),千灯湖,937,3.2,62,3.2,4,23.066673,113.15487
巧客,千灯湖,769,3,70,3,4,23.062778,113.15462
国味一号(万达广场店),千灯湖,955,0,58,0,3.9,23.069767,113.16384
虾手吧,千灯湖,965,3.75,75,3.75,3.9,23.064877,113.15336
金钥匙台湾料理(佛山万达广场店),千灯湖,910,0,55,0,3.8,23.069082,113.16489
贝家烘焙,千灯湖,339,3,200,3,3.8,23.060656,113.15875
大福喜寿司料理-铁板烧,千灯湖,998,3.9,78,4.15,3.7,23.070328,113.16198
御公馆,千灯湖,769,3.1,110,3.3,3.7,23.062778,113.15462
莱德四季火锅,千灯湖,935,3.1,50,3.2,3.6,23.066036,113.15438
Cafebene咖啡店,千灯湖,936,0,46,0,-1,23.069618,113.16372
流花茶膳坊,西村,591,4,70,3.6,5,23.143358,113.25124
食为天素食原素馆(西增店),西村,220,2.8,51,2.5,4.6,23.149078,113.24663
广啤文化廊,西村,652,3.5,50,3.4,4.5,23.151102,113.24303
老5烧烤,西村,610,3.1,80,3,4.4,23.151943,113.24428
味道东西,西村,839,2.3,64,2.5,4.4,23.15557,113.24846
潮州菜馆(站前路),西村,953,2.9,60,2.9,4.3,23.149307,113.25767
延吉烤肉大冷面,西村,606,3.8,56,3.75,4.3,23.15191,113.24429
花见寿司屋,西村,607,3.3,50,3,4.3,23.14256,113.24866
巧湘厨(站西路店),西村,885,0,42,0,4.3,23.155308,113.251945
巴渝人川菜馆,西村,517,3.45,50,3.45,4.3,23.14678,113.253334
同湘会(直营第8分店),西村,700,2.8,64,2.8,4.2,23.147345,113.255264
月半湾新时尚餐厅(华南影都店),西村,869,3.1,40,3.1,4.2,23.152884,113.25511
蚁工房(西村店),西村,714,3.1,79,3.3,4.1,23.150846,113.24218
My Dear Pizza,西村,620,3.3,54,2.6,4.1,23.142859,113.246155
爱客多蛋糕店(西村店),西村,54,0,67,0,4,23.148495,113.24833
YouCoffee,西村,596,3.65,44,3.65,3.9,23.142658,113.2482
臣福龙小东北(西村店),西村,267,2.9,50,2.8,3.7,23.149403,113.246315
田中川香菜馆,西村,986,1.8,41,2.2,3.7,23.146027,113.25786
潮锅餐厅,西村,742,3.2,69,3.2,3.7,23.154675,113.24903
客家王酒家(西湾店),西村,135,2.3,56,2.3,3.5,23.148499,113.24967
美心西饼(大塘地铁站店),大塘,39,0,80,0,5,23.083982,113.32843
得昌酒家,大塘,865,2.2,49,2.1,4.5,23.091454,113.32802
虾城,大塘,203,0,68,0,4.5,23.0855,113.3281
源如潮汕美食,大塘,850,3.7,50,3.65,4.3,23.089334,113.33383
荆楚美食,大塘,572,3.45,42,3.45,4,23.087633,113.32465
电白嘉怡美食,大塘,458,2.9,62,2.8,3.8,23.085505,113.332245
云上轩中餐厅,大塘,786,0,53,0,3.3,23.086733,113.33517
川府人家(分店),大塘,515,2.2,42,2.2,3.2,23.08608,113.332535
潮港湾渔村,大塘,70,2.8,66,3,3.1,23.084166,113.3278
珠湖望月咖啡屋,大塘,523,2.9,50,2.9,3,23.079268,113.32642
Angela Cake(大塘店),大塘,44,0,77,0,-1,23.084011,113.32846
祺苑美食,农讲所,394,2,45,1.9,5,23.13268,113.27793
稻香源(中华广场店),农讲所,764,2.8,67,2.8,5,23.132933,113.28925
酸菜鱼,农讲所,744,0,49,0,5,23.131676,113.288925
大小圈,农讲所,420,4.5,63,4.5,5,23.136673,113.28116
惬意生活休闲吧,农讲所,686,4.5,50,3,5,23.127827,113.278015
乐厨坊(文明路店),农讲所,678,2.8,60,2.8,4.8,23.128181,113.27762
必胜客(中山四店),农讲所,195,2.7,45,2.1,4.7,23.131989,113.28017
香港羽寿司北京路店,农讲所,687,3.9,70,3.8,4.7,23.130962,113.275406
江南果道餐饮,农讲所,902,0,53,0,4.7,23.12695,113.27581
顺和刺身荟,农讲所,631,3,70,3,4.7,23.12863,113.27774
加州卷(中四店),农讲所,163,3.5,93,3.4,4.6,23.13237,113.280304
广州酒家利口福(越秀南店),农讲所,667,3,80,2.9,4.6,23.127354,113.28417
绿茵阁(广州仓边店),农讲所,327,2.9,66,2.6,4.6,23.133373,113.2786
凤凰楼酒家,农讲所,622,3,54,2.5,4.6,23.137745,113.28489
正本将太日本料理,农讲所,591,4,95,5,4.6,23.138165,113.28284
达芬西餐厅,农讲所,958,3.3,45,3.3,4.6,23.126736,113.27526
臻苑,农讲所,877,2.7,40,3.5,4.6,23.131939,113.27327
白熊咖啡馆,农讲所,670,4.3,43,4.3,4.6,23.12911,113.27671
猫屎咖啡(光明广场店),农讲所,955,3.2,77,3.2,4.6,23.127989,113.27414
CLK咖啡酒廊,农讲所,662,3,64,3,4.6,23.135145,113.275764
下班啦新概念蒸菜,车陂,674,0,57,0,5,23.129515,113.40833
李胖子湘菜,车陂,629,2.9,51,2.8,5,23.133253,113.39636
盛歌Club,车陂,936,4.5,63,4.5,5,23.123701,113.40689
蓝带酒屋,车陂,960,4.5,60,4.5,5,23.123549,113.407074
兄弟砂锅粥,车陂,395,0,43,0,4.7,23.128902,113.398575
小龙虾,车陂,398,3,52,4.5,4.7,23.128948,113.398506
喜点荟,车陂,781,3.5,53,3.7,4.6,23.127274,113.40852
冰城串吧(雅景广场店),车陂,151,3.75,67,3.75,4.6,23.130323,113.40047
宝诚美食广场,车陂,489,2.7,50,2.6,4.6,23.13456,113.39949
粤膳和养生坊(车陂卜蜂莲花店),车陂,460,3,50,3,4.6,23.12976,113.39751
紫云轩餐厅,车陂,26,2,40,2.5,4.5,23.130512,113.40195
台城野宴时尚自助烧烤城,车陂,866,0,63,0,4.5,23.125345,113.40798
久久丫鸭颈王(骏景花园店),车陂,944,2.9,40,2.8,4.5,23.12879,113.39289
喜鹊茶餐厅,车陂,228,3.1,44,3.2,4.4,23.130754,113.40411
必胜客(广场餐厅),车陂,992,3,65,3.5,4.4,23.122707,113.39765
千鲜汇(天朗明居店),车陂,369,3.5,50,3,4.4,23.132256,113.39866
拾芳苑茶点居(东圃大马路店),车陂,963,3.8,43,3.85,4.4,23.123398,113.406876
MORE CUP小清吧,车陂,786,3.75,41,3.95,4.4,23.126146,113.40772
夜瑟98,车陂,488,3.55,58,3.6,4.4,23.130497,113.40665
广州酒家(车陂路面店),车陂,97,3.6,61,3.6,4.3,23.131004,113.40279
思勇西饼屋(大学城北站),大学城南,938,3.65,86,3.65,5,23.056349,113.41266
云山诗意中餐厅,大学城南,673,3.65,138,3.8,4.5,23.046251,113.41238
广州大学城雅乐轩酒店聚聚乐餐厅,大学城南,730,4.15,259,4.25,4.1,23.045769,113.41268
岭南餐厅,大学城南,992,2.3,45,2,3.8,23.041977,113.4118
练溪酒家,大学城南,968,3.25,55,3.55,3.3,23.0419,113.41114
膳用时光,大学城南,667,0,54,0,3,23.04524,113.411316
清补羊肉城,黄边,692,0,46,0,5,23.23025,113.28734
尊宝比萨(黄边店),黄边,65,3.4,41,3.4,4.8,23.228724,113.293686
樵夫炭煲快餐店,黄边,368,0,42,0,4.8,23.228992,113.29023
谷斯进口牛排体验馆,黄边,168,4.55,168,4.4,4.6,23.22875,113.292206
嘉宴食府,黄边,166,3.2,41,3,4.5,23.228434,113.292114
胖哥烧烤(黄边店),黄边,218,0,71,0,4.5,23.226494,113.29255
潮汕南香牛肉店,黄边,374,4.5,50,4.5,4.5,23.229855,113.29056
特色冬瓜盅,黄边,152,0,55,0,4.4,23.229027,113.29485
采云间私房菜,黄边,451,0,43,0,4.4,23.224098,113.29322
中山大鸽饭(黄边路店),黄边,104,1.9,56,1.9,4.3,23.22809,113.292694
皇悦海鲜酒家,黄边,380,2.3,57,2.4,4.2,23.22812,113.29743
宏苑酒家(永平店),黄边,757,3.6,41,3.45,4.2,23.222424,113.29774
湘西湘西,黄边,639,3,41,3,4.2,23.226328,113.299644
年丰客家王,黄边,458,3.1,61,3.2,4.1,23.229252,113.28939
鱇源挪威三文鱼(玫瑰园店),黄边,207,3.45,56,3.45,4.1,23.228926,113.29187
里奇咖啡西餐,黄边,104,2.4,58,2.7,4,23.228088,113.29269
广州酒家利口福(白云大道北店),黄边,981,3.75,57,3.75,4,23.228233,113.303314
新客家(时代玫瑰园总店),黄边,154,2.3,61,2.4,3.9,23.228354,113.29221
广新客家农庄,黄边,580,2.9,49,2.9,3.9,23.230267,113.28853
唐苑酒家(白云店),黄边,863,3.3,97,4,3.9,23.224762,113.30132
咖啡磨自助餐厅,广州火车站,937,3.5,225,4.5,5,23.145641,113.26476
东海海鲜酒家(流花店),广州火车站,871,3.1,129,3.8,4.6,23.146072,113.260735
南国宴乐,广州火车站,955,2.8,60,3.3,4.6,23.145618,113.265305
都拿吃,广州火车站,542,3.8,45,3.75,4.6,23.155012,113.2572
中国大酒店-四季厅,广州火车站,954,3.3,177,3.4,4.6,23.146,113.26631
文客西餐厅,广州火车站,733,0,52,0,4.5,23.148096,113.258675
THECOFFEECLUB卡啡客(FTC店),广州火车站,838,2.6,56,2.7,4.5,23.146912,113.265755
利口福(桂花岗店),广州火车站,948,3,45,3,4.5,23.156265,113.27121
同人咖啡阁,广州火车站,851,4.5,99,4.5,4.5,23.146141,113.26156
味稻皇(总店),广州火车站,748,2.1,62,2.5,4.4,23.147655,113.25928
澳门街(东方店),广州火车站,974,2.7,81,2.8,4.4,23.145126,113.26392
中国大酒店扒房,广州火车站,953,3.6,287,3.8,4.4,23.146006,113.26631
城市酒吧,广州火车站,965,2.7,104,3,4.4,23.150885,113.27125
潮州菜馆(站前路),广州火车站,688,2.9,60,2.9,4.3,23.149307,113.25767
东方厅,广州火车站,937,2.5,115,3.3,4.3,23.145641,113.26476
中国大酒店-宴会厅,广州火车站,967,2.5,327,2.5,4.3,23.146029,113.26667
文客咖啡,广州火车站,733,3.7,62,3.65,4.3,23.148092,113.258675
中国大酒店-大堂吧,广州火车站,954,2.8,40,2.8,4.3,23.146,113.26631
年年有渔(香江店),广州火车站,453,0,53,0,4.2,23.153584,113.26677
同湘会(直营第18分店),广州火车站,907,3.2,58,3.3,4.2,23.158306,113.269714
香喷喷美食,东湖,704,4.6,40,4.6,5,23.127842,113.29504
东山湖公园啤酒广场,东湖,305,4.5,200,4.5,5,23.120197,113.29788
River餐饮店,东湖,859,3.3,70,3.3,4.8,23.114304,113.292206
健膳阁,东湖,733,3.1,42,3.6,4.7,23.127666,113.29267
麦迪逊,东湖,376,4.5,122,4.5,4.6,23.118664,113.29725
广州酒家(东山东路店),东湖,783,0.5,50,0.5,4.5,23.126373,113.30079
弘前寿司,东湖,728,3.4,59,3.3,4.5,23.127619,113.29266
CUP WORLD咖啡厅,东湖,334,4.1,77,4.3,4.5,23.124521,113.29518
新保挪威三文鱼专卖(东川路店),东湖,946,3.1,44,3,4.5,23.129766,113.293
云上咖啡·艺术会馆,东湖,753,4.05,43,4,4.5,23.126905,113.29971
山东老家(合群店),东湖,589,2.7,61,2.6,4.4,23.125006,113.29958
利口福(东川店),东湖,689,3.95,52,3.95,4.4,23.127218,113.29261
Bill Goes Cafe 镖局,东湖,953,3.3,71,3.2,4.4,23.128471,113.28982
稻香东山店,东湖,711,3,60,3.2,4.3,23.124199,113.28893
毛家湾饭店嘉星广场店,东湖,702,2.4,62,2.5,4.3,23.124453,113.28918
天云菜馆,东湖,552,0,50,0,4.3,23.120724,113.28992
松花江饺子馆(较场西路店),东湖,953,3.3,44,3.1,4.3,23.12848,113.289825
新园渔鲜,东湖,788,3,40,4.5,4.3,23.128305,113.29307
It's True初品文化生活馆,东湖,924,3.95,43,4,4.3,23.128012,113.30089
燕塘牛奶越秀南专卖店,东湖,998,3.6,40,3.6,4.3,23.126785,113.28735
潮州老鸭店,三元里,737,3.1,52,3,5,23.168362,113.27014
莎颖西餐厅,三元里,916,4,55,4.2,4.7,23.173597,113.263725
韵味湘厨,三元里,786,0,47,0,4.7,23.168633,113.27052
深海大石斑火锅,三元里,877,3.45,82,3.5,4.7,23.172703,113.260574
嘉家挪威三文鱼,三元里,969,3.8,51,3.8,4.7,23.174038,113.26453
佬湘湖南菜馆,三元里,107,3.7,40,3.7,4.6,23.164686,113.26446
蒙古部落,三元里,790,2.8,65,2.8,4.6,23.166904,113.25616
璞园香约,三元里,847,3.4,89,3.5,4.6,23.172447,113.26673
粤潮牛肉火锅店(广园中路店),三元里,999,2.2,50,2,4.5,23.165983,113.27345
同湘会(直营第1分店),三元里,683,2.5,49,2.3,4.5,23.166142,113.27033
必胜客(机场路店),三元里,822,2.4,65,2.5,4.5,23.161325,113.270454
利口福(乐嘉路店),三元里,993,4.05,128,4.05,4.4,23.174282,113.26347
乾福生酒楼,三元里,755,3,47,3,4.3,23.163553,113.256584
潮兴牛肉连锁店(三元里乐嘉店),三元里,878,2.9,41,2.9,4.3,23.172863,113.26104
雪贝尔艺术蛋糕坊(三元里店),三元里,694,3.7,108,3.7,4.3,23.162506,113.26975
爱客多蛋糕店(三元里店),三元里,53,3.65,67,3.65,4.3,23.165764,113.26397
同湘会(直营第18分店),三元里,995,3.2,58,3.3,4.2,23.158306,113.269714
必胜客(广花店),三元里,201,2.9,54,2.9,4.2,23.167122,113.263275
山西大厦风味酒楼,三元里,314,3,62,3.1,4.2,23.167103,113.26129
湘雅居(三元里大道),三元里,231,3.85,50,3.85,4.1,23.167023,113.26236
君临轩大酒楼,一德路,518,3.4,70,3.4,4.8,23.11652,113.259476
银灯食府,一德路,910,3,63,3.3,4.7,23.122284,113.271904
新寿司,一德路,958,2.1,42,2.2,4.6,23.12037,113.25443
爱群旋转餐厅,一德路,377,2.2,60,3.6,4.5,23.115694,113.263626
荔苑(濠畔商厦店),一德路,415,3.55,47,3.75,4.4,23.122688,113.262634
利口福(人民中店),一德路,846,4.5,50,4.5,4.4,23.125515,113.25927
True Love臻爱蛋糕(海珠广场店),一德路,860,3.65,58,3.65,4.4,23.120535,113.271965
惠食佳(滨江店),一德路,600,2.9,90,3.5,4.3,23.114166,113.26612
金越轩越式美食(起义路店),一德路,883,2.5,61,2.5,4.3,23.123173,113.27111
塔影楼酒馆,一德路,880,2.7,62,3.4,4.3,23.113077,113.258095
红蝙蝠1988,一德路,596,2.9,40,2.9,4.3,23.114565,113.26684
Vivid酒吧,一德路,453,2.8,70,2.9,4.3,23.117512,113.26779
宾宾酒家,一德路,367,2.7,68,2.2,4.2,23.121462,113.26121
鲜入为煮肥牛海鲜火锅,一德路,702,2.2,82,2.8,4.2,23.115826,113.269585
金诺郎韩式炭火烤肉（上九路店）,一德路,652,3.3,60,3.4,4.2,23.121637,113.25796
陆点,一德路,955,3,55,3,4.2,23.120344,113.25446
苏荷酒吧(沿江西路),一德路,431,2.8,120,2.9,4.2,23.117706,113.267654
Clef Cafe,一德路,612,3.85,75,3.85,4.2,23.114918,113.26762
百家熟食店,一德路,288,2.7,80,2.7,4.1,23.12137,113.26235
亨少茶餐厅,一德路,887,3.1,48,3.2,4.1,23.122885,113.27134
味道湘坊,黄陂,763,0,45,0,-1,23.193298,113.44701
Next Cake甜品店,体育中心,903,2.5,164,2.7,5,23.134398,113.329414
q吧,体育中心,920,2.4,78,2.9,5,23.148726,113.33255
叻宝叻宝,体育中心,537,4,83,4.1,5,23.135935,113.335464
糕朋满座DIY蛋糕,体育中心,680,3.65,85,3.65,5,23.136322,113.33034
游乐场咖啡酒吧,体育中心,774,3.2,47,3.2,5,23.134096,113.33269
汉密哈顿,体育中心,888,2.9,100,2.9,5,23.147964,113.33123
天河蔚青咖啡厅,体育中心,669,4.5,40,4,5,23.140636,113.32839
麻田会(体育西店),体育中心,799,3,83,3,4.9,23.13781,113.3278
潮皇食府(国贸总店),体育中心,887,3.1,100,3.4,4.8,23.147326,113.33004
虾搞搞小龙虾,体育中心,530,4.3,102,3.95,4.8,23.13608,113.33603
Ebony,体育中心,480,3.5,240,3.5,4.8,23.140554,113.33963
SootheDS苏芙吧,体育中心,875,3.3,87,3.2,4.8,23.14716,113.3399
翠园,体育中心,422,3.4,130,3.7,4.7,23.139614,113.33888
一龙拉面,体育中心,528,4.35,47,3.95,4.7,23.136532,113.33253
挪威深海三文鱼侨怡苑店,体育中心,589,3.2,59,3.2,4.7,23.145927,113.33615
阿翁名菜,体育中心,602,0,298,0,4.7,23.13533,113.3352
正本日本料理(林和东店),体育中心,979,3.3,165,3.2,4.7,23.149544,113.334526
元気寿司,体育中心,327,0,92,0,4.7,23.139502,113.337845
武藏日本料理,体育中心,932,3,137,3,4.7,23.14658,113.34148
潮泰居美食店,体育中心,816,2.1,40,2.3,4.7,23.135103,113.32983
红芥末寿司店,晓港,934,3.3,55,3,5,23.100574,113.279305
潮公馆潮州食府,晓港,663,3.65,40,3.65,5,23.097,113.28238
萌记美食,晓港,966,4.5,40,4.5,5,23.09505,113.280136
广州酒家(江南西店),晓港,828,3,50,3,5,23.103218,113.28142
这夜···,晓港,984,2.8,500,2.7,5,23.09117,113.28466
林海土蜂蜜(礼岗路分店),晓港,937,0,70,0,4.8,23.093094,113.282196
家琳甜品工作坊,晓港,750,4.35,69,4.35,4.8,23.103588,113.28263
小幸福HAPPY-KITCHEN(昌岗店),晓港,553,3,48,3.2,4.7,23.098846,113.28296
姨丈私房菜,晓港,706,2.6,62,2.2,4.6,23.104795,113.2919
挪威三文鱼,晓港,955,4.1,42,3.95,4.6,23.094112,113.280945
LA CAFFERIA,晓港,654,3.95,41,3.9,4.6,23.095947,113.28313
Masa玛莎,晓港,999,2.8,50,2.8,4.6,23.099733,113.27858
时光里咖啡小聚The Moments,晓港,734,3.4,53,3.2,4.6,23.102598,113.28209
178Cooking,晓港,746,4.2,148,4,4.6,23.096651,113.28166
新兴饭店(前进路),晓港,957,2.6,73,2.4,4.5,23.106936,113.2839
天成川菜馆(礼岗店),晓港,894,2.7,51,2.7,4.4,23.09229,113.284164
蒙地卡罗(珀丽店),晓港,611,2.8,77,3.1,4.4,23.097336,113.28278
渝风楼重庆风味酒楼(昌岗店),晓港,748,3.4,52,3.4,4.3,23.096575,113.28168
唐宴酒家(江南大道店),晓港,689,2.2,57,2.4,4.2,23.096695,113.28225
汕头福合埕牛丸火锅店,晓港,798,2.9,47,2.8,4.2,23.105932,113.291466
番禺区海鸡场饭店,石壁,1000,4.5,55,4.5,4.7,23.003962,113.29379
美心西饼(广州南站店),石壁,972,3,63,2.9,4.2,22.995596,113.27688
佬湘楼(番禺石壁分店),石壁,550,3,58,3,4.1,23.002798,113.28952
湘味小厨,石壁,882,3.45,63,3.45,4,23.001991,113.27636
新琼发餐厅,石壁,912,3.2,50,3,4,23.006733,113.27913
味千拉面(广州南站店),石壁,988,2.8,49,2.9,3.8,22.995485,113.27677
鸿丰酒楼,石壁,862,2.9,60,2.9,3.8,23.001707,113.2765
强记农庄,石壁,842,3.5,50,3.45,3.7,23.00664,113.28012
UD COFFEE,石壁,988,3.5,43,3.6,3.2,22.995485,113.27677
广州酒家(人和店),人和,75,3.2,52,3.2,5,23.342167,113.30213
庖丁新鲜牛肉,人和,736,3.5,45,3.45,5,23.34259,113.30958
忆湘苑湘菜馆,人和,746,2.9,46,2.9,4.6,23.346436,113.29743
御福湛江鸡海鲜酒家,人和,461,4.5,45,4.5,4.5,23.345705,113.302605
文良老北京火锅,人和,752,2.8,42,2.9,4.3,23.34831,113.302925
余香阁,人和,736,3.6,70,3.55,4.3,23.348175,113.30249
胜豪客,人和,75,3.2,60,3.2,4.2,23.341503,113.30172
湘土地,人和,736,3.2,40,3.2,4.2,23.348175,113.30249
万岁寿司(人和店),人和,21,3.95,77,4.1,4.1,23.341469,113.30226
湘满楼(人和店),人和,187,3,62,3,4.1,23.342577,113.300995
凤成酒家,人和,855,2.9,50,2.9,4.1,23.349106,113.304054
必胜客(人和店),人和,70,2.9,65,3,4,23.341526,113.30177
重庆酸菜鱼,人和,250,3.6,48,3.55,4,23.33949,113.30345
嘉锦酒楼,人和,599,3,50,4.5,4,23.337917,113.306786
林记砂锅粥,人和,229,3.55,49,3.55,4,23.34281,113.300674
御东记(人和店),人和,858,2.9,63,3,3.9,23.346102,113.295654
弥敦道茶餐厅,人和,89,3.85,50,4.05,3.8,23.34152,113.30158
聚福阁猪肚鸡(NO.9),人和,780,3.5,44,3.55,3.8,23.34847,113.30117
傣妹火锅(人和店),人和,61,3.1,43,3,3.7,23.341446,113.301865
鸽皇餐厅,人和,816,2.9,50,2.8,3.7,23.346155,113.29622
佛山新京酒楼,季华园,897,2.9,55,3,5,23.014853,113.12358
鸡煲王,季华园,440,0,40,0,5,23.008884,113.114784
好顺楼,季华园,641,4.5,49,4.5,5,23.01615,113.120224
汫田日本料理,季华园,439,3.2,55,3.2,4.7,23.016703,113.114174
大禾寿司(绿景店),季华园,702,2.8,40,3.1,4.7,23.007322,113.11843
餸朝海鲜酒家(简村店),季华园,868,3.2,52,3.3,4.5,23.020264,113.11245
重庆兴旺烤鱼,季华园,149,3.85,49,3.65,4.5,23.011517,113.114845
湘园,季华园,661,3,50,2.9,4.5,23.016155,113.12045
毋米粥(绿景店),季华园,525,3.1,84,3.1,4.4,23.008577,113.11287
欢苑粤菜馆,季华园,545,3,41,3,4.4,23.014582,113.12007
潮仁食府,季华园,222,3.4,72,3.3,4.3,23.013266,113.11721
乡土坊,季华园,383,2.9,50,3,4.3,23.012527,113.11135
华远羊庄,季华园,961,3,46,2.8,4.3,23.009073,113.12354
牛牛西厨(国际店),季华园,232,3.4,87,3.4,4.2,23.010803,113.1156
如轩砂锅粥(绿景店),季华园,699,3.3,57,3.3,4.2,23.007317,113.11837
我係私房菜,季华园,548,3,48,3,4.1,23.014439,113.12016
汕头老庄牛肉丸火锅店(绿景店),季华园,974,2.7,40,2.8,4.1,23.008848,113.12356
鸽缘美食,季华园,843,3,85,2.9,4.1,23.009136,113.12228
鸣旺阁美食,季华园,864,3.2,44,3,4.1,23.011038,113.1233
臣福龙小东北,季华园,710,3.2,58,3.1,4.1,23.007187,113.11832
海南农庄,东平,701,2.8,165,3,4.4,22.965693,113.13251
绿雅居农庄,东平,807,3.65,50,3.7,4.1,22.96601,113.1411
芦塘冬瓜盅(东平新城店),东平,671,3.55,70,3.55,4,22.965714,113.13314
盛记农庄,东平,735,3.6,55,3.55,3.7,22.965628,113.13195
塘边美食,东平,677,2.9,50,2.8,2.7,22.96571,113.133
文记农庄,海傍,365,3.8,62,3.25,4.5,22.942091,113.480644
楚之韵,海傍,43,0,41,0,4.4,22.945518,113.482086
骏景美食,海傍,873,3,44,3,3.8,22.941536,113.48954
苏萝音乐餐厅,海傍,941,3.75,50,3.8,3.8,22.95059,113.489006
聚宝渔村(万科广场店),南桂路,339,0,42,0,5,23.043312,113.161026
杯子红西餐厅(城市广场店),南桂路,309,3,67,3,4.8,23.042198,113.162704
国味壹号店,南桂路,459,3.2,58,3.2,4.6,23.041006,113.16492
雅达利超级牛扒(桂城店),南桂路,249,0,82,0,4.5,23.042458,113.161156
湘拉拉,南桂路,230,4.1,50,4.3,4.4,23.042374,113.160484
过锅瘾三汁焖锅(南海万科广场店),南桂路,382,3.85,53,3.75,4.4,23.043678,113.16119
莱茵阁●西餐咖啡厅(桂城店),南桂路,249,2.8,83,2.8,4.4,23.04177,113.16234
2046酒吧会所,南桂路,871,2.9,80,2.9,4.4,23.038326,113.16873
如轩砂锅粥(桂南名都店),南桂路,203,2.7,57,2.7,4.3,23.03916,113.15894
妙香居韩国料理,南桂路,471,3.3,40,3.4,4.3,23.040133,113.1651
万岁寿司·料理(南海新天地店),南桂路,486,3.4,71,3.4,4.3,23.039673,113.1652
二郎田鸡(桂城店),南桂路,831,2.9,50,2.9,4.3,23.047773,113.16068
四海他她(百花时代店),南桂路,143,3,49,3,4.2,23.039165,113.161156
风彩渔港,南桂路,527,2.9,51,3,4.2,23.040648,113.165634
德庄火锅(家天下店),南桂路,767,2.9,50,2.9,4.2,23.047178,113.161156
品然轩,南桂路,828,3.2,74,3.2,4.2,23.047728,113.161125
多彩扎啤体验馆,南桂路,263,0,40,0,4.1,23.039982,113.16305
烤肉先生,南桂路,362,3.8,63,3.8,4.1,23.043543,113.16093
